ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
251125NDACWH2V,Đang chờ xử lý,217735862245965,2025-11-25 09:11:06,,2025-11-25 08:36:58,Quách Dung Underwear,11280435,Preferred(Non-CB),28201489787,"( Xả lẻ hàng)_Áo lót, áo ngực nữ su đệm bàn tay 3cm nâng đẩy tạo khe ( sz 34-40)",222851651012,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,49900,1,XTRA Comm,,41628,,5.00%,2081.4,1.50%,624.42,2705.82,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125ND2TMVRQ,Đang chờ xử lý,217735608200528,2025-11-25 09:06:48,,2025-11-25 08:55:44,Fivebe Kids,183169455,Preferred(Non-CB),25601430193,Áo khoác bé trai bé gái gió 2 lớp dày dặn FAK3 Fivebe phom to có mũ 19-45kg,236800747902,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé trai,Áo khoác,190000,1,Shopee Comm,,190000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NBBFNPQJ,Đang chờ xử lý,217733751201599,2025-11-25 08:35:51,,2025-11-25 07:20:24,Nguyễn Thoa- Giày trẻ em ,139191493,Preferred(Non-CB),27619921182,Đốc kukumi quai chữ tím dễ thương cho bé gái,257197286169,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Giày bé gái,Giày bệt,119540,1,XTRA Comm,,105195,,0.00%,0,1.50%,1577.925,1577.925,0,1577.925,1577.925,,0,0.00%,0,100.00%,1577.925,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NAYH8P2F,Đang chờ xử lý,217733350229483,2025-11-25 08:29:10,,2025-11-25 08:27:15,Nhà sách và VPP Cường Hương,97464386,C2C(Non-CB),21278795231,Bảng gỗ học sinh Hồng Hà (3447),146822716867,Normal Product,,Văn Phòng Phẩm,Thiết Bị Trường Học,Bảng Viết & Giá Treo Bảng,13000,10,XTRA Comm,,113700,,5.00%,5685,4.00%,4548,10233,5685,4548,10233,,0,0.00%,0,100.00%,10233,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NA4STEEK,Đang chờ xử lý,217732453229396,2025-11-25 08:14:13,,2025-11-25 06:48:01,VINATHULIN STORE,816302084,Preferred(Non-CB),21695687156,Bộ trộn khí Ejector /Venturi VINATHULIN D60/27 trong xử lí nước giếng khoan nhiễm sắt (Shop cũ máy lọc nước VINATHULIN),218186254693,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Máy bơm nước & phụ kiện,150000,1,Shopee Comm,,132000,,5.00%,6600,0.00%,0,6600,6600,0,6600,,0,0.00%,0,100.00%,6600,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N9YG3F7U,Đang chờ xử lý,217732275260682,2025-11-25 08:11:15,,2025-11-25 07:47:35,YOYO ĐỒ BẢO HỘ,1090435418,Preferred(Non-CB),27628213131,"Quần Ủng NÂU Lội Nước Đế Cứng Thế Hệ Mới - Quần Ủng Bảo Hộ Lao Động, Dày Cao Cấp 2 Lớp",89768477119,Normal Product,,Thời Trang Nam,Trang phục ngành nghề,,105000,1,XTRA Comm,,92400,,5.00%,4620,1.00%,924,5544,4620,924,5544,,0,0.00%,0,100.00%,5544,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N8G7JHSH,Đang chờ xử lý,217730689258556,2025-11-25 07:44:50,,2025-11-25 07:12:10,KhoSiDuyLinh,54410816,C2C(Non-CB),12764221287,"Dép nhựa , sục nhựa lỗ dẻo cho cả nam và nữ bít mũi đi mưa bảo hộ lao động Full Size 36-44",256825371887,Normal Product,,Giày Dép Nam,Giày sục,,41500,1,XTRA Comm,,41500,,5.00%,2075,3.00%,1245,3320,2075,1245,3320,,0,0.00%,0,100.00%,3320,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N8C30AVJ,Đang chờ xử lý,217730550259933,2025-11-25 07:42:31,,2025-11-25 07:35:30,Beemi-Hà Nội Store,419229308,Preferred(Non-CB),28463554967,Ấm đun nước pha sữa Beemi cho bé 1.3L khử clo giữ nhiệt 24h - Ấm đun nước đa năng tự chọn nhiệt độ,198630803612,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Bình sữa,389000,1,XTRA Comm,,320650,,5.00%,16032.5,2.50%,8016.25,24048.75,16032.5,8016.25,24048.75,,0,0.00%,0,100.00%,24048.75,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N8A24F4U,Đang chờ xử lý,217730482229172,2025-11-25 07:41:22,,2025-11-25 07:32:25,Mặc Là MÊ,1195556616,Preferred(Non-CB),24040963532,"[VXLM] Tất vớ cổ Cao chiều cao 38 cm chất thun cotton co giãn 4 chiều, văn phòng, mang giày tây thoải mái, thấm hút tốt",168690871809,Normal Product,,Thời Trang Nam,Vớ/ Tất,,9999,1,XTRA Comm,,9999,,5.00%,499.95,5.00%,499.95,999.9,499.95,499.95,999.9,,0,0.00%,0,100.00%,999.9,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N887YH5X,Đang chờ xử lý,217730421245445,2025-11-25 07:40:25,,2025-11-24 07:50:51,phụ tùng máy rửa xe,1392690238,C2C(Non-CB),28716075625,ty bơm tay cao áp,29534612173,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Máy bơm khí & phụ kiện,29000,2,Shopee Comm,,58000,,5.00%,2900,0.00%,0,2900,2900,0,2900,,0,0.00%,0,100.00%,2900,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N859JTNE,Đang chờ xử lý,217730322266509,2025-11-25 07:38:42,,2025-11-25 07:35:17,W311Dotcom*,511405289,C2C(Non-CB),26358057167,Quần DOUBLE KNEE - DIRTY WAX DENIM Washed Pant (NAM/NỮ) byW311Dotcom* - DELIVERY 010,217727190940,Normal Product,,Thời Trang Nam,Quần jean,,264050,1,XTRA Comm,,210344,,5.00%,10517.2,11.00%,23137.84,33655.04,10517.2,23137.84,33655.04,,0,0.00%,0,100.00%,33655.04,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,CB4_8_20251106042339,,,,,Others
251125N7WU456X,Đang chờ xử lý,217730072229658,2025-11-25 07:34:33,,2025-11-23 20:07:31,BỐNG STORE <3,417241850,C2C(Non-CB),42724628640,Áo Thun Nữ Dài Tay Cổ Tròn Siêu Co Giãn Mềm Mịn Chất Tăm Dày Dặn,276996532966,Normal Product,,Thời Trang Nữ,Áo,Áo thun,49900,1,XTRA Comm,,49900,,5.00%,2495,4.00%,1996,4491,2495,1996,4491,,0,0.00%,0,100.00%,4491,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N6WP3Q2A,Đang chờ xử lý,217728993221569,2025-11-25 07:16:34,,2025-11-24 20:45:48,Enter Việt Nam,922013040,C2C(Non-CB),21592844661,"(Hàng chính hãng)Combo 8 Gói Băng Vệ Sinh ICOOL Siêu Thấm Tím Mới 12 Miếng, Mặt Lưới, Bạc Hà Mát Dịu",222000680309,Normal Product,383329405317323_0_0,Sức Khỏe,Chăm sóc cá nhân,Chăm sóc phụ nữ,106080,1,XTRA Comm,,89107,,5.00%,4455.35,4.50%,4009.815,8465.165,4455.35,4009.815,8465.165,,0,0.00%,0,100.00%,8465.165,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N6WP3Q2A,Đang chờ xử lý,217728993221569,2025-11-25 07:16:34,,2025-11-24 20:45:48,Enter Việt Nam,922013040,C2C(Non-CB),28366493738,"(Hàng chính hãng)Dung Dịch Vệ Sinh WinyPlus CoolFresh 100g Chiết Xuất Trà Xanh, Bạc Hà, Trầu Không",236976226819,Normal Product,383329405317323_0_0,Sức Khỏe,Chăm sóc cá nhân,Chăm sóc phụ nữ,0,1,XTRA Comm,,0,,5.00%,0,5.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N5W4P4T7,Đang chờ xử lý,217727901219800,2025-11-25 06:58:21,,2025-11-25 06:56:43,ROWAY official,358123846,Shopee Mall(Non-CB),5370063043,"Áo khoác nam ROWAY, chất da PU nhập khẩu cao cấp | jacket đen",62550419759,Normal Product,,Thời Trang Nam,Áo khoác,Áo khoác,395000,1,XTRA Comm,,331800,,5.00%,16590,6.00%,19908,36498,16590,19908,36498,,0,0.00%,0,100.00%,36498,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N5VETN1W,Đang chờ xử lý,217727878298044,2025-11-25 06:57:58,,2025-11-25 06:27:43,Sam Aqua - Phụ Kiện Cá Cảnh,7176451,C2C(Non-CB),29925814787,Máy bơm nước hồ cá Periha PB 7000 đến PB 35000 điều chỉnh lưu lượng 3 cấp độ siêu tiết kiệm điện,247724950311,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Phụ kiện thủy sinh,1729999,1,XTRA Comm,,1418599,,0.00%,0,2.50%,35464.975,35464.975,0,35464.975,35464.975,,0,0.00%,0,100.00%,35464.975,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N5SXMYJ9,Đang chờ xử lý,217727794227055,2025-11-25 06:56:34,,2025-11-25 06:15:45,ROWAY official,358123846,Shopee Mall(Non-CB),40418091570,"Áo khoác ROWAY chất liệu kaki, dày dặn, đứng form | Jacket zip kaki V2",248873131450,Normal Product,,Thời Trang Nam,Áo khoác,Áo khoác,348000,1,XTRA Comm,,270480,,5.00%,13524,6.00%,16228.8,29752.8,13524,16228.8,29752.8,,0,0.00%,0,100.00%,29752.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N3US9QVB,Đang chờ xử lý,217725706236851,2025-11-25 06:22:39,,2025-11-25 06:09:30,SHOP ĐỒ GIA DỤNG MẠNH DŨNG,1223177785,Preferred(Non-CB),27513799957,Đĩa Bào Gỗ Nhanh - Đĩa Mài gỗ - mài Nhám Phá Gỗ Cho Máy Cắt. Lắp Máy Cằm Tay - Miễn Ship,168464640619,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Dụng cụ,16999,1,XTRA Comm,,16999,,5.00%,849.95,2.50%,424.975,1274.925,849.95,424.975,1274.925,,0,0.00%,0,100.00%,1274.925,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N3D447UJ,Đang chờ xử lý,217725216273179,2025-11-25 06:13:36,,2025-11-25 05:58:44,Đồ câu Thiện Nguyên,505588444,C2C(Non-CB),11339736560,Combo 5 khóa link inox sức tải siêu khỏe,101981208374,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Câu Cá,19000,2,Shopee Comm,,31000,,5.00%,1550,0.00%,0,1550,1550,0,1550,,0,0.00%,0,100.00%,1550,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125N2S8YBFT,Đang chờ xử lý,217724550268116,2025-11-25 06:02:30,,2025-11-25 06:01:23,REZK STORE,1574448654,Preferred(Non-CB),28488599214,Tai nghe ngủ X55 Tai nghe làm việc mini không dây TWS Tai nghe với Microphone,300695858413,Normal Product,,Thiết Bị Âm Thanh,Tai nghe nhét tai & chụp tai,,51940,1,XTRA Comm,,51940,,5.00%,2597,8.00%,4155.2,6752.2,2597,4155.2,6752.2,,0,0.00%,0,100.00%,6752.2,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,CB4_8_20251106042339,,,,,Others
251125MXJYNK3C,Đang chờ xử lý,217720044211664,2025-11-25 04:47:24,,2025-11-25 04:20:09,Wood Furniture,1588295059,Preferred(Non-CB),43718533351,"Woodworld ghế bập bênh Không cần cài đặt không cần lắp đặt, hoàn hảo cho giấc ngủ trưa",286521178522,Normal Product,,Nhà cửa & Đời sống,Nội thất,"Ghế, ghế dài, ghế đẩu",587252,1,XTRA Comm,,456746,,5.00%,22837.3,2.50%,11418.65,34255.95,22837.3,11418.65,34255.95,,0,0.00%,0,100.00%,34255.95,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MXC67XY9,Đang chờ xử lý,217719816225097,2025-11-25 04:43:37,,2025-11-25 04:34:15,GloShop,63082962,C2C(Non-CB),1139736862,"Áo Mưa Bộ Vải Dù Có Phản Quang, Siêu Bền Không Thấm Nước, Đủ Size Từ M Đến 7XL Hàng Sundo",166365803990,Normal Product,,Thể Thao & Dã Ngoại,Phụ Kiện Thể Thao & Dã Ngoại,Áo Mưa,164997,1,Shopee Comm,,164997,,5.00%,8249.85,0.00%,0,8249.85,8249.85,0,8249.85,,0,0.00%,0,100.00%,8249.85,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MUR6SCS3,Đã hủy,217716998225951,2025-11-25 03:56:39,--,2025-11-24 22:56:35,Minh Anh Pharma,1496064185,C2C(Non-CB),27530554407,"Lineabon Dạng Xịt Màu Xanh Bổ Sung Vitamin D3, K2 Giúp Hấp Thụ Canxi, Giảm Nguy Cơ Loãng Xương",195910898882,Normal Product,,Mẹ & Bé,Chăm sóc sức khỏe bé,Vitamin & Thực phẩm bổ sung,268000,0,Shopee Comm,,0,218000,5.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người mua.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MSBWBKJX,Đang chờ xử lý,217714438201692,2025-11-25 03:13:58,,2025-11-25 00:10:04,Nhà Thuốc AN KHANG Official,301978286,Shopee Mall(Non-CB),26852728277,"Bột Thanh Nhiệt Datino hỗ trợ thanh nhiệt, mát gan, lợi tiểu hộp 10 gói x 8g",166523054566,Normal Product,,Thực phẩm và đồ uống,Đồ uống,Bột pha,37000,3,Shopee Comm,,94350,,5.00%,4717.5,0.00%,0,4717.5,4717.5,0,4717.5,,0,0.00%,0,100.00%,4717.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MNUH45XN,Đang chờ xử lý,217710667274068,2025-11-25 02:11:08,,2025-11-25 01:05:52,Linchao.vn,1018537213,C2C(CB),26811993970,Vintage Acetate Chống Tia Xanh Kính Mắt Nam Nữ Thời Trang Cắm Đĩa Kim Loại Kính Khung Cho Nữ Nam Quang Kính Khung,217825048651,Normal Product,,Phụ Kiện Thời Trang,Kính mắt,Gọng kính,224420,1,Shopee Comm,,188512,,5.00%,9425.6,0.00%,0,9425.6,9425.6,0,9425.6,,0,0.00%,0,100.00%,9425.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MK4WPQF0,Đang chờ xử lý,217707759238538,2025-11-25 01:23:31,,2025-11-25 01:12:21,FIREMAN SHOP,39100550,Preferred(Non-CB),28540198175,"Thắt lưng vô hình, unisex phong cách hàn quốc, co giãn có thể điều chỉnh không đường may liền mạch",286163205238,Normal Product,,Phụ Kiện Thời Trang,Thắt lưng,,14791,2,XTRA Comm,,29082,,5.00%,1454.1,2.50%,727.05,2181.15,1454.1,727.05,2181.15,,0,0.00%,0,100.00%,2181.15,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MJQ465P7,Đang chờ xử lý,217707298266826,2025-11-25 01:14:58,,2025-11-25 01:06:45,iandyou.vn,273211552,Preferred(CB),26523972046,Iny Unisex Lớp Ngắn Quấn Váy Áo Sơ Mi Mở Rộng Checkered Hông Che Tạp Dề Váy Buộc Không Đều Overskirt Đường Phố,218160535518,Normal Product,,Thời Trang Nữ,Váy,,125604,1,XTRA Comm,,95604,,5.00%,4780.2,3.00%,2868.12,7648.32,4780.2,2868.12,7648.32,,0,0.00%,0,100.00%,7648.32,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MFJHJ18R,Đang chờ xử lý,217703923290656,2025-11-25 00:18:44,,2025-11-25 00:11:22,MiraLife,1541240620,Preferred(Non-CB),28687984364,MiraLife  5 Cái Nút Lò Xo Kim Loại Nới Rộng Thắt Lưng Quần Jean Điều Chỉnh Được,291049354177,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện thêm,Khác,21000,1,XTRA Comm,,21000,,5.00%,1050,1.00%,210,1260,1050,210,1260,,0,0.00%,0,100.00%,1260,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125ME2CCP8G,Đang chờ xử lý,217702307262085,2025-11-24 23:51:47,,2025-11-24 21:20:25,Shop GLT,817850170,Preferred(Non-CB),11497162856,"[ Giảm Kịch Sàn ] Lồng Ô Bát Quái Đánh Bắt Cá, Tôm, Lươn Siêu Nhạy 🔰 Hàng Chất Lượng - Giá Siêu Rẻ 🔰-Shop GLT-",155197363387,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Câu Cá,29993,1,Shopee Comm,,29993,,5.00%,1499.65,0.00%,0,1499.65,1499.65,0,1499.65,,0,0.00%,0,100.00%,1499.65,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125MCK5RBUE,Đang chờ xử lý,217700723248059,2025-11-24 23:25:27,,2025-11-23 21:18:41,Alpha Books Official,44665496,Shopee Mall(Non-CB),4700104045,Sách - Não Bộ Kể Gì Về Bạn (Omega Plus),42116536671,Normal Product,,Sách & Tạp Chí,Sách,Sách Kinh Tế - Kinh Doanh,119200,1,XTRA Comm,,118300,,5.00%,5915,1.50%,1774.5,7689.5,5915,1774.5,7689.5,,0,0.00%,0,100.00%,7689.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124MB4QYK0T,Đang chờ xử lý,217699165299953,2025-11-24 22:59:25,,2025-11-24 08:53:50,Hợp Mỹ Mart,1584792362,C2C(Non-CB),26638759165,"Băng keo nano 2 mặt siêu dính - trong suốt không để lại vết, cố định tường đa năng, keo ma thuật chịu lực tốt",253634365634,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Keo & chất kết chính công nghiệp,28550,1,XTRA Comm,,28550,,5.00%,1427.5,7.50%,2141.25,3568.75,1427.5,2141.25,3568.75,,0,0.00%,0,100.00%,3568.75,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124MB4QYK0S,Đang chờ xử lý,217699165299952,2025-11-24 22:59:25,,2025-11-24 08:53:50,CỬA HÀNG BUNBUN,63096765,Preferred(Non-CB),22423777677,"Combo 2 Tấm Bìa mô hình Fomex loại 1 - Độ dầy 3mm, 5mm",380004881107,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,Khác,25000,1,XTRA Comm,,25000,,5.00%,1250,7.50%,1875,3125,1250,1875,3125,,0,0.00%,0,100.00%,3125,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124MB4QYK0R,Đang chờ xử lý,217699165299951,2025-11-24 22:59:25,,2025-11-24 08:53:50,Linh Kiện Điện Tử ViNa,301053603,Preferred(Non-CB),21951151345,"Thanh Jump Cái Đơn Thẳng 1*40P 2.54mm, 1 hàng 40 chân, khoảng cách giữa 2 chân là 2.54mm",202576630429,Normal Product,,Thiết Bị Điện Gia Dụng,Mạch điện & Phụ tùng,Khác,13916,1,XTRA Comm,,13916,,5.00%,695.8,1.00%,139.16,834.96,695.8,139.16,834.96,,0,0.00%,0,100.00%,834.96,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124MABK2PA6,Đang chờ xử lý,217698321291189,2025-11-24 22:45:21,,2025-11-22 19:14:29,utuony.vn,1607101998,C2C(Non-CB),52350330023,Sửa chữa ô tô Chống trượt Dây đai Bộ lọc Cờ lê Nhà Máy lọc nước Cờ lê Cờ lê Bộ lọc Dầu UTU,375030834825,Normal Product,,Ô tô,Dụng cụ sửa chữa ô tô,"Dụng cụ Kiểm tra, chẩn đoán & sửa chữa",35899,1,XTRA Comm,,32899,,5.00%,1644.95,5.00%,1644.95,3289.9,1644.95,1644.95,3289.9,,0,0.00%,0,100.00%,3289.9,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124M5BGUBEU,Đang chờ xử lý,217692950245168,2025-11-24 21:15:54,,2025-11-24 21:00:51,SHAKAFUNI OFFICIAL,1268130432,C2C(Non-CB),26222724289,Bàn Học Có Giá Sách SHAKAFUNI SH-C1,271919442270,Normal Product,,Nhà cửa & Đời sống,Nội thất,Bàn,1550000,1,XTRA Comm,,1550000,,5.00%,50000,4.00%,62000,112000,50000,62000,112000,,0,0.00%,0,100.00%,112000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
